model,pair_id,error_type,cosine_score,threshold,report_a_id,report_b_id,title_a,title_b,component_a,component_b
tfidf_baseline,pair_0988,false_negative,0.393898,0.7,syn_notification_permission_06,syn_notification_permission_09,User reports: notification permission dialog is too aggressive,Notification prompt repeats on every page,ui_interaction,ui_interaction
tfidf_baseline,pair_2188,false_negative,0.627494,0.7,sdk_heavy_canvas_03,sdk_heavy_canvas_08,Image upload uses insane amount of memory,"Upload create very big canvas, use too much memory for image",upload,upload
tfidf_baseline,pair_0306,false_negative,0.407982,0.7,syn_modal_scroll_lock_03,syn_modal_scroll_lock_09,Body scroll not locked when dialog is open (mobile Safari),Scroll lock broken on mobile Safari,css_ui,css_ui
tfidf_baseline,pair_1179,false_negative,0.326981,0.7,syn_password_reveal_crash_00,syn_password_reveal_crash_09,Toggle password visibility crashes when password field is empty,Password toggle crash on empty field,js_error,js_error
tfidf_baseline,pair_0646,false_negative,0.578507,0.7,syn_react_key_warning_01,syn_react_key_warning_05,All todo items re-render when adding new item,todo list rerenders everything when you add one item,react_specific,react_specific
tfidf_baseline,pair_0278,false_negative,0.534208,0.7,syn_modal_scroll_lock_00,syn_modal_scroll_lock_01,Background page scrolls when modal is open on iOS,iOS: page scrolls behind open modal,css_ui,css_ui
tfidf_baseline,pair_1029,false_negative,0.600962,0.7,syn_table_sort_nan_05,syn_table_sort_nan_08,sorting transctions by ammount shows NaN everwwhere,"Table show NaN when sort by amount, the dollar sign cause problem",js_error,js_error
tfidf_baseline,pair_0917,false_negative,0.573779,0.7,syn_clipboard_paste_crash_01,syn_clipboard_paste_crash_08,TypeError on paste: rich text handling fails in input field,Crash when paste text from document to input,js_error,js_error
tfidf_baseline,pair_0092,false_negative,0.402245,0.7,syn_login_csrf_06,syn_login_csrf_07,Authentication form rejects valid credentials periodically,Stale form token blocks authentication,network_error,network_error
tfidf_baseline,pair_1355,false_negative,0.582364,0.7,sdk_checkout_crash_00,sdk_checkout_crash_06,Checkout payment crash: Cannot read properties of undefined (reading 'processPay,Unable to complete purchase — payment form crashes on submit,checkout,checkout
tfidf_baseline,pair_0210,false_negative,0.638061,0.7,syn_file_upload_crash_02,syn_file_upload_crash_08,Page freezes on drag-and-drop of big PDFs,Browser crash: RangeError in upload.js during big file upload,js_error,js_error
tfidf_baseline,pair_0944,false_negative,0.546371,0.7,syn_clipboard_paste_crash_07,syn_clipboard_paste_crash_08,Paste handler crashes on HTML clipboard content,Crash when paste text from document to input,js_error,js_error
tfidf_baseline,pair_2042,false_negative,0.602803,0.7,sdk_websocket_fail_02,sdk_websocket_fail_03,WSS connection establishment failure: notification service unreachable,Notifications not working — WebSocket won't connect,websocket,websocket
tfidf_baseline,pair_0483,false_negative,0.207244,0.7,syn_image_lazy_load_03,syn_image_lazy_load_07,Gallery images don't load on quick scroll-through,Product gallery: some images permanently stuck loading,performance,performance
tfidf_baseline,pair_0413,false_negative,0.356765,0.7,syn_form_validation_race_00,syn_form_validation_race_03,Form submits with invalid data when clicking submit rapidly,Registration form can be submitted multiple times,state_management,state_management
tfidf_baseline,pair_1221,false_negative,0.442617,0.7,syn_video_autoplay_blocked_00,syn_video_autoplay_blocked_06,Hero video shows black rectangle — autoplay blocked by browser,Customer-facing: hero section appears broken with black video frame,ui_interaction,ui_interaction
tfidf_baseline,pair_2331,false_negative,0.649272,0.7,sdk_zindex_conflict_05,sdk_zindex_conflict_07,"dropdown menu is behind the nav bar, cant see or click it",CSS z-index conflict: dropdown at z-50 rendered below fixed nav at z-100,table,table
tfidf_baseline,pair_0290,false_negative,0.421935,0.7,syn_modal_scroll_lock_01,syn_modal_scroll_lock_06,iOS: page scrolls behind open modal,Modal scroll containment fails on iOS WebKit,css_ui,css_ui
tfidf_baseline,pair_1540,false_negative,0.676464,0.7,sdk_broken_image_01,sdk_broken_image_03,Product image returns 404 — broken image placeholder visible,Headphones product shows broken image icon,product,product
tfidf_baseline,pair_1797,false_negative,0.69277,0.7,sdk_array_bounds_07,sdk_array_bounds_08,"Array bounds error: items[items.length] returns undefined, not last element","Code use wrong index for last item in array, cause crash",list,list
tfidf_baseline,pair_2288,false_negative,0.662944,0.7,sdk_stale_closure_05,sdk_stale_closure_09,"handler shows 0 insted of 5, its using the old value","Stale closure: shows 0, actual is 5",forms,forms
tfidf_baseline,pair_1460,false_negative,0.558049,0.7,sdk_slow_page_02,sdk_slow_page_06,Performance degradation: orders view exceeds 4x latency threshold,Poor user experience: orders page has unacceptable load time,orders,orders
tfidf_baseline,pair_1442,false_negative,0.590282,0.7,sdk_slow_page_00,sdk_slow_page_03,Slow page load: Orders took 4.0s,Orders page is painfully slow,orders,orders
tfidf_baseline,pair_0849,false_negative,0.572058,0.7,syn_a11y_focus_trap_05,syn_a11y_focus_trap_08,can tab to elements behind the opup with keyboard,a11y focus trap missing on modal component,css_ui,css_ui
tfidf_baseline,pair_0778,false_negative,0.271441,0.7,syn_stale_cache_01,syn_stale_cache_03,Dashboard shows old data after deploy,Outdated numbers on dashboard after new release,state_management,state_management
tfidf_baseline,pair_2032,false_negative,0.672769,0.7,sdk_websocket_fail_00,sdk_websocket_fail_08,WebSocket connection failed,"WebSocket not connect to notification server, no live update",websocket,websocket
tfidf_baseline,pair_2163,false_negative,0.666917,0.7,sdk_heavy_canvas_00,sdk_heavy_canvas_04,Memory-heavy canvas: 8000x8000 image processing,Upload handler eats 256MB for image processing,upload,upload
tfidf_baseline,pair_0759,false_negative,0.301737,0.7,syn_animation_jank_05,syn_animation_jank_06,faq accordion is super laggy on my android phone,Forced reflow during CSS height animation,performance,performance
tfidf_baseline,pair_0294,false_negative,0.342392,0.7,syn_modal_scroll_lock_02,syn_modal_scroll_lock_03,Touch scrolling passes through modal on iPhone,Body scroll not locked when dialog is open (mobile Safari),css_ui,css_ui
tfidf_baseline,pair_1472,false_negative,0.460343,0.7,sdk_slow_page_04,sdk_slow_page_07,Orders loading too slow — spinner sits there forever,Orders view latency: 4000ms observed vs 1000ms SLA,orders,orders
tfidf_baseline,pair_0021,false_negative,0.240659,0.7,syn_checkout_coupon_01,syn_checkout_coupon_06,Place Order btn dead after discount code,Checkout regression: discount codes disable submit,ui_interaction,ui_interaction
tfidf_baseline,pair_0136,false_negative,0.196054,0.7,syn_infinite_scroll_memory_05,syn_infinite_scroll_memory_09,feed page very laggy after scrolling alot,Бесконечная прокрутка вызывает утечку памяти,performance,performance
tfidf_baseline,pair_0833,false_negative,0.577603,0.7,syn_a11y_focus_trap_02,syn_a11y_focus_trap_07,Focus not contained within modal overlay,Accessibility: focus escapes dialog boundary,css_ui,css_ui
tfidf_baseline,pair_0394,false_negative,0.472661,0.7,syn_websocket_reconnect_03,syn_websocket_reconnect_08,No auto-reconnect for realtime notification socket,Missing WebSocket reconnection handler,network_error,network_error
tfidf_baseline,pair_0099,false_negative,0.538557,0.7,syn_infinite_scroll_memory_00,syn_infinite_scroll_memory_02,Memory leak on infinite scroll — page becomes unresponsive after scrolling,Memory consumption grows unbounded in feed view,performance,performance
tfidf_baseline,pair_0787,false_negative,0.583487,0.7,syn_stale_cache_02,syn_stale_cache_05,Service worker serves stale API responses,"dashboard daat is wrrong after update, shows old numbers",state_management,state_management
tfidf_baseline,pair_2164,false_negative,0.513892,0.7,sdk_heavy_canvas_00,sdk_heavy_canvas_05,Memory-heavy canvas: 8000x8000 image processing,"image upload uses way too much memory, 256mb for one image",upload,upload
tfidf_baseline,pair_1777,false_negative,0.669639,0.7,sdk_array_bounds_02,sdk_array_bounds_08,TypeError from array index out-of-bounds: items[length] is undefined,"Code use wrong index for last item in array, cause crash",list,list
tfidf_baseline,pair_0663,false_negative,0.507261,0.7,syn_react_key_warning_03,syn_react_key_warning_09,Performance issue: list uses index as key,Complete list re-render on single item add in todo,react_specific,react_specific
tfidf_baseline,pair_0824,false_negative,0.544858,0.7,syn_a11y_focus_trap_01,syn_a11y_focus_trap_04,Tab key escapes modal dialog to background,Missing focus trpa in settings dialog,css_ui,css_ui
tfidf_baseline,pair_2011,false_negative,0.615419,0.7,sdk_rate_limit_429_04,sdk_rate_limit_429_06,API chokes on rapid requests,"Application sends too many requests at once, some fail",api,api
tfidf_baseline,pair_0818,false_negative,0.38036,0.7,syn_a11y_focus_trap_00,syn_a11y_focus_trap_06,Keyboard focus escapes dialog and moves to background elements,WCAG violation: dialog doesn't trap keyboard focus,css_ui,css_ui
tfidf_baseline,pair_2279,false_negative,0.629256,0.7,sdk_stale_closure_03,sdk_stale_closure_09,Counter shows 0 when it should be 5,"Stale closure: shows 0, actual is 5",forms,forms
tfidf_baseline,pair_2350,false_negative,0.554951,0.7,sdk_layout_shift_01,sdk_layout_shift_03,Late-loading banner causes 120px content layout shift,Page jumps down when the promo banner loads,modal,modal
tfidf_baseline,pair_0545,false_negative,0.277314,0.7,syn_ssr_hydration_mismatch_08,syn_ssr_hydration_mismatch_09,Next.js: throwOnHydrationMismatch for price display,Price format mismatch between server and client rendering,react_specific,react_specific
tfidf_baseline,pair_1546,false_negative,0.689659,0.7,sdk_broken_image_01,sdk_broken_image_09,Product image returns 404 — broken image placeholder visible,Headphones image 404,product,product
tfidf_baseline,pair_1841,false_negative,0.689158,0.7,sdk_invalid_date_06,sdk_invalid_date_09,Date field accepts invalid input and crashes on processing,Invalid date input crashes — no validation,datepicker,datepicker
tfidf_baseline,pair_0440,false_negative,0.416711,0.7,syn_form_validation_race_03,syn_form_validation_race_09,Registration form can be submitted multiple times,Form double-submit causes 422 error on registration,state_management,state_management
tfidf_baseline,pair_1315,false_negative,0.149106,0.7,syn_service_worker_stale_01,syn_service_worker_stale_03,Users see old UI after deploy — service worker serves cached version,Deployed new version but users still see old one,state_management,state_management
tfidf_baseline,pair_1533,false_negative,0.696378,0.7,sdk_broken_image_00,sdk_broken_image_04,Broken product image: 404 on headphones.png,Product photo not loading — 404,product,product
tfidf_baseline,pair_0298,false_negative,0.421083,0.7,syn_modal_scroll_lock_02,syn_modal_scroll_lock_07,Touch scrolling passes through modal on iPhone,Background scrollable during modal on iOS devices,css_ui,css_ui
tfidf_baseline,pair_0153,false_negative,0.33268,0.7,syn_dark_mode_flash_01,syn_dark_mode_flash_03,FOUC in dark theme during navigation,Dark mode: visible white gap during route change,css_ui,css_ui
tfidf_baseline,pair_0468,false_negative,0.473378,0.7,syn_image_lazy_load_01,syn_image_lazy_load_05,Product images stuck as grey placeholders on fast scroll,images dont load when sscrolling fast in prouct page,performance,performance
tfidf_baseline,pair_1573,false_negative,0.689118,0.7,sdk_broken_image_07,sdk_broken_image_09,Asset 404: headphones.png not found on image server,Headphones image 404,product,product
tfidf_baseline,pair_0431,false_negative,0.426882,0.7,syn_form_validation_race_02,syn_form_validation_race_06,Race condition on form submit allows invalid data,Submit button lacks debounce — allows duplicate requests,state_management,state_management
tfidf_baseline,pair_0948,false_negative,0.565842,0.7,syn_notification_permission_00,syn_notification_permission_02,Push notification permission prompt fires on every page load,Repeated Notification.requestPermission() calls ignore user denial,ui_interaction,ui_interaction
tfidf_baseline,pair_1325,false_negative,0.217286,0.7,syn_service_worker_stale_02,syn_service_worker_stale_06,Stale service worker cache: no versioning or cache-busting strategy,Post-deployment issue: cached content not invalidated by service worker,state_management,state_management
tfidf_baseline,pair_2045,false_negative,0.60198,0.7,sdk_websocket_fail_02,sdk_websocket_fail_06,WSS connection establishment failure: notification service unreachable,No real-time notifications — WebSocket connection refused,websocket,websocket
tfidf_baseline,pair_0395,false_negative,0.462291,0.7,syn_websocket_reconnect_03,syn_websocket_reconnect_09,No auto-reconnect for realtime notification socket,WebSocket connection not re-established after network loss,network_error,network_error
tfidf_baseline,pair_0949,false_negative,0.190123,0.7,syn_notification_permission_00,syn_notification_permission_03,Push notification permission prompt fires on every page load,Notification popup won't stop appearing,ui_interaction,ui_interaction
