pair_id,report_a_id,report_b_id,label,pair_type
pair_1956,sdk_unauthorized_401_02,sdk_unauthorized_401_07,duplicate,D2
pair_1767,sdk_array_bounds_01,sdk_array_bounds_05,duplicate,D2
pair_1434,sdk_api_500_06,sdk_api_500_07,duplicate,D2
pair_2663,syn_websocket_reconnect_04,syn_geolocation_timeout_00,not_duplicate,D3
pair_0922,syn_clipboard_paste_crash_02,syn_clipboard_paste_crash_06,duplicate,D2
pair_2079,sdk_long_task_01,sdk_long_task_02,duplicate,D2
pair_2034,sdk_websocket_fail_01,sdk_websocket_fail_02,duplicate,D2
pair_0145,syn_dark_mode_flash_00,syn_dark_mode_flash_03,duplicate,D2
pair_0426,syn_form_validation_race_01,syn_form_validation_race_08,duplicate,D2
pair_4232,syn_infinite_scroll_memory_08,syn_ssr_hydration_mismatch_06,not_duplicate,D4
pair_2962,syn_a11y_focus_trap_08,syn_chart_resize_overflow_09,not_duplicate,D3
pair_1108,syn_pdf_export_blank_03,syn_pdf_export_blank_07,duplicate,D2
pair_3817,gh_1572705692,syn_pdf_export_blank_08,not_duplicate,D4
pair_1961,sdk_unauthorized_401_03,sdk_unauthorized_401_06,duplicate,D2
pair_2258,sdk_stale_closure_00,sdk_stale_closure_09,duplicate,D2
pair_0330,syn_date_picker_timezone_01,syn_date_picker_timezone_02,duplicate,D2
pair_2508,gh_2062619579,gh_1507647787,not_duplicate,D3
pair_4001,syn_checkout_coupon_03,sdk_broken_image_01,not_duplicate,D4
pair_2450,sdk_listener_leak_02,sdk_listener_leak_06,duplicate,D2
pair_1704,sdk_stack_overflow_06,sdk_stack_overflow_07,duplicate,D2
pair_0289,syn_modal_scroll_lock_01,syn_modal_scroll_lock_05,duplicate,D2
pair_1416,sdk_api_500_02,sdk_api_500_07,duplicate,D2
pair_0144,syn_dark_mode_flash_00,syn_dark_mode_flash_02,duplicate,D2
pair_4030,sdk_zindex_conflict_01,gh_4119317089,not_duplicate,D4
pair_3135,sdk_form_crash_09,sdk_slow_page_03,not_duplicate,D4
pair_3420,syn_pdf_export_blank_09,syn_form_validation_race_03,not_duplicate,D4
pair_2879,gh_3999810919,gh_3854656516,not_duplicate,D3
pair_4097,syn_modal_scroll_lock_03,sdk_heavy_canvas_05,not_duplicate,D4
pair_2309,sdk_zindex_conflict_01,sdk_zindex_conflict_07,duplicate,D2
pair_3977,sdk_layout_shift_03,gh_3860197730,not_duplicate,D4
pair_3768,syn_stale_cache_02,sdk_array_bounds_07,not_duplicate,D4
pair_2021,sdk_rate_limit_429_06,sdk_rate_limit_429_09,duplicate,D2
pair_0965,syn_notification_permission_02,syn_notification_permission_04,duplicate,D2
pair_0255,syn_search_empty_state_02,syn_search_empty_state_08,duplicate,D2
pair_3597,sdk_null_dom_02,syn_a11y_focus_trap_05,not_duplicate,D4
pair_2717,syn_dark_mode_flash_06,syn_drag_drop_ghost_00,not_duplicate,D3
pair_3102,sdk_cors_error_05,gh_3912114234,not_duplicate,D4
pair_1350,sdk_checkout_crash_00,sdk_checkout_crash_01,duplicate,D2
pair_3005,gh_3912114234,gh_3906005988,not_duplicate,D3
pair_3345,gh_3051783603,syn_dark_mode_flash_00,not_duplicate,D4
pair_2240,sdk_storage_quota_05,sdk_storage_quota_06,duplicate,D2
pair_3962,gh_1694756909,syn_notification_permission_02,not_duplicate,D4
pair_4117,syn_cors_preflight_04,syn_a11y_focus_trap_06,not_duplicate,D4
pair_0243,syn_search_empty_state_01,syn_search_empty_state_03,duplicate,D2
pair_3132,syn_oauth_redirect_loop_01,syn_search_empty_state_05,not_duplicate,D4
pair_4214,sdk_stale_closure_08,syn_modal_scroll_lock_01,not_duplicate,D4
pair_0821,syn_a11y_focus_trap_00,syn_a11y_focus_trap_09,duplicate,D2
pair_1068,syn_geolocation_timeout_04,syn_geolocation_timeout_07,duplicate,D2
pair_1726,sdk_null_dom_01,sdk_null_dom_09,duplicate,D2
pair_1384,sdk_checkout_crash_04,sdk_checkout_crash_09,duplicate,D2
pair_0132,syn_infinite_scroll_memory_04,syn_infinite_scroll_memory_09,duplicate,D2
pair_0122,syn_infinite_scroll_memory_03,syn_infinite_scroll_memory_04,duplicate,D2
pair_2675,syn_file_upload_crash_02,syn_pdf_export_blank_01,not_duplicate,D3
pair_1077,syn_geolocation_timeout_06,syn_geolocation_timeout_09,duplicate,D2
pair_1929,sdk_network_timeout_06,sdk_network_timeout_07,duplicate,D2
pair_2387,sdk_unhandled_promise_00,sdk_unhandled_promise_03,duplicate,D2
pair_0454,syn_form_validation_race_07,syn_form_validation_race_09,duplicate,D2
pair_3904,syn_clipboard_paste_crash_07,gh_3857816715,not_duplicate,D4
pair_2236,sdk_storage_quota_04,sdk_storage_quota_06,duplicate,D2
pair_0232,syn_file_upload_crash_08,syn_file_upload_crash_09,duplicate,D2
pair_3697,syn_animation_jank_03,syn_chart_resize_overflow_09,not_duplicate,D4
pair_1635,sdk_json_parse_crash_01,sdk_json_parse_crash_08,duplicate,D2
pair_1278,syn_chart_resize_overflow_02,syn_chart_resize_overflow_04,duplicate,D2
pair_4102,syn_clipboard_paste_crash_03,syn_stale_cache_04,not_duplicate,D4
pair_2503,sdk_stack_overflow_08,sdk_long_task_05,not_duplicate,D3
pair_2120,sdk_dom_explosion_00,sdk_dom_explosion_06,duplicate,D2
pair_3494,syn_service_worker_stale_01,gh_4004836123,not_duplicate,D4
pair_0988,syn_notification_permission_06,syn_notification_permission_09,duplicate,D2
pair_2356,sdk_layout_shift_01,sdk_layout_shift_09,duplicate,D2
pair_2188,sdk_heavy_canvas_03,sdk_heavy_canvas_08,duplicate,D2
pair_0306,syn_modal_scroll_lock_03,syn_modal_scroll_lock_09,duplicate,D2
pair_1179,syn_password_reveal_crash_00,syn_password_reveal_crash_09,duplicate,D2
pair_0646,syn_react_key_warning_01,syn_react_key_warning_05,duplicate,D2
pair_4401,sdk_listener_leak_03,sdk_stale_closure_07,not_duplicate,D4
pair_3573,sdk_broken_image_02,sdk_json_parse_crash_08,not_duplicate,D4
pair_0278,syn_modal_scroll_lock_00,syn_modal_scroll_lock_01,duplicate,D2
pair_3868,syn_react_key_warning_06,sdk_checkout_crash_06,not_duplicate,D4
pair_2880,syn_websocket_reconnect_04,syn_geolocation_timeout_08,not_duplicate,D3
pair_3858,syn_checkout_coupon_04,syn_search_empty_state_01,not_duplicate,D4
pair_1029,syn_table_sort_nan_05,syn_table_sort_nan_08,duplicate,D2
pair_3392,sdk_slow_page_00,syn_dropdown_z_index_08,not_duplicate,D4
pair_4433,sdk_websocket_fail_09,gh_4174987702,not_duplicate,D4
pair_3364,gh_2216662389,syn_oauth_redirect_loop_05,not_duplicate,D4
pair_0917,syn_clipboard_paste_crash_01,syn_clipboard_paste_crash_08,duplicate,D2
pair_0092,syn_login_csrf_06,syn_login_csrf_07,duplicate,D2
pair_1355,sdk_checkout_crash_00,sdk_checkout_crash_06,duplicate,D2
pair_2214,sdk_storage_quota_01,sdk_storage_quota_02,duplicate,D2
pair_2463,sdk_listener_leak_04,sdk_listener_leak_08,duplicate,D2
pair_0210,syn_file_upload_crash_02,syn_file_upload_crash_08,duplicate,D2
pair_0944,syn_clipboard_paste_crash_07,syn_clipboard_paste_crash_08,duplicate,D2
pair_2042,sdk_websocket_fail_02,sdk_websocket_fail_03,duplicate,D2
pair_0483,syn_image_lazy_load_03,syn_image_lazy_load_07,duplicate,D2
pair_0413,syn_form_validation_race_00,syn_form_validation_race_03,duplicate,D2
pair_1221,syn_video_autoplay_blocked_00,syn_video_autoplay_blocked_06,duplicate,D2
pair_2118,sdk_dom_explosion_00,sdk_dom_explosion_04,duplicate,D2
pair_4157,syn_react_key_warning_09,gh_3835902957,not_duplicate,D4
pair_0520,syn_ssr_hydration_mismatch_02,syn_ssr_hydration_mismatch_05,duplicate,D2
pair_4431,syn_infinite_scroll_memory_00,syn_drag_drop_ghost_01,not_duplicate,D4
pair_2331,sdk_zindex_conflict_05,sdk_zindex_conflict_07,duplicate,D2
pair_0290,syn_modal_scroll_lock_01,syn_modal_scroll_lock_06,duplicate,D2
pair_3579,sdk_websocket_fail_00,syn_useeffect_loop_08,not_duplicate,D4
pair_1540,sdk_broken_image_01,sdk_broken_image_03,duplicate,D2
pair_2561,gh_4181700882,gh_3898634029,not_duplicate,D3
pair_4070,syn_dark_mode_flash_03,sdk_listener_leak_04,not_duplicate,D4
pair_1797,sdk_array_bounds_07,sdk_array_bounds_08,duplicate,D2
pair_3971,sdk_invalid_date_09,sdk_network_timeout_07,not_duplicate,D4
pair_3283,syn_oauth_redirect_loop_02,sdk_long_task_08,not_duplicate,D4
pair_0564,syn_cors_preflight_02,syn_cors_preflight_04,duplicate,D2
pair_3495,syn_websocket_reconnect_03,sdk_rage_clicks_02,not_duplicate,D4
pair_2288,sdk_stale_closure_05,sdk_stale_closure_09,duplicate,D2
pair_3784,gh_4197186884,syn_table_sort_nan_09,not_duplicate,D4
pair_4168,syn_search_empty_state_00,syn_password_reveal_crash_01,not_duplicate,D4
pair_1460,sdk_slow_page_02,sdk_slow_page_06,duplicate,D2
pair_1442,sdk_slow_page_00,sdk_slow_page_03,duplicate,D2
pair_2051,sdk_websocket_fail_03,sdk_websocket_fail_06,duplicate,D2
pair_3960,sdk_form_crash_08,sdk_unauthorized_401_03,not_duplicate,D4
pair_3389,gh_3847273519,syn_clipboard_paste_crash_01,not_duplicate,D4
pair_2336,sdk_zindex_conflict_06,sdk_zindex_conflict_09,duplicate,D2
pair_0849,syn_a11y_focus_trap_05,syn_a11y_focus_trap_08,duplicate,D2
pair_3409,sdk_websocket_fail_04,syn_file_upload_crash_09,not_duplicate,D4
pair_0778,syn_stale_cache_01,syn_stale_cache_03,duplicate,D2
pair_2032,sdk_websocket_fail_00,sdk_websocket_fail_08,duplicate,D2
pair_2163,sdk_heavy_canvas_00,sdk_heavy_canvas_04,duplicate,D2
pair_2630,gh_3987748572,gh_3852796585,not_duplicate,D3
pair_2983,syn_dropdown_z_index_05,syn_chart_resize_overflow_01,not_duplicate,D3
pair_2989,gh_3051783603,gh_1931797351,not_duplicate,D3
pair_2794,sdk_json_parse_crash_03,sdk_cors_error_05,not_duplicate,D3
pair_0759,syn_animation_jank_05,syn_animation_jank_06,duplicate,D2
pair_4383,syn_chart_resize_overflow_03,sdk_unauthorized_401_01,not_duplicate,D4
pair_0294,syn_modal_scroll_lock_02,syn_modal_scroll_lock_03,duplicate,D2
pair_4008,sdk_checkout_crash_04,syn_chart_resize_overflow_03,not_duplicate,D4
pair_2238,sdk_storage_quota_04,sdk_storage_quota_08,duplicate,D2
pair_2327,sdk_zindex_conflict_04,sdk_zindex_conflict_07,duplicate,D2
pair_1671,sdk_stack_overflow_00,sdk_stack_overflow_07,duplicate,D2
pair_3171,sdk_cors_error_09,syn_password_reveal_crash_02,not_duplicate,D4
pair_1472,sdk_slow_page_04,sdk_slow_page_07,duplicate,D2
pair_0021,syn_checkout_coupon_01,syn_checkout_coupon_06,duplicate,D2
pair_3884,gh_3301463020,sdk_websocket_fail_00,not_duplicate,D4
pair_4055,syn_oauth_redirect_loop_02,syn_table_sort_nan_07,not_duplicate,D4
pair_3317,gh_4117107989,syn_date_picker_timezone_07,not_duplicate,D4
pair_0136,syn_infinite_scroll_memory_05,syn_infinite_scroll_memory_09,duplicate,D2
pair_0833,syn_a11y_focus_trap_02,syn_a11y_focus_trap_07,duplicate,D2
pair_0394,syn_websocket_reconnect_03,syn_websocket_reconnect_08,duplicate,D2
pair_2738,gh_2916589016,gh_1669728508,not_duplicate,D3
pair_2576,syn_dark_mode_flash_06,syn_chart_resize_overflow_03,not_duplicate,D3
pair_0099,syn_infinite_scroll_memory_00,syn_infinite_scroll_memory_02,duplicate,D2
pair_2384,sdk_layout_shift_08,sdk_layout_shift_09,duplicate,D2
pair_4392,sdk_network_timeout_09,syn_modal_scroll_lock_02,not_duplicate,D4
pair_0787,syn_stale_cache_02,syn_stale_cache_05,duplicate,D2
pair_3235,sdk_rage_clicks_03,syn_a11y_focus_trap_04,not_duplicate,D4
pair_3312,syn_ssr_hydration_mismatch_05,sdk_stack_overflow_00,not_duplicate,D4
pair_2164,sdk_heavy_canvas_00,sdk_heavy_canvas_05,duplicate,D2
pair_3333,syn_video_autoplay_blocked_01,gh_3898634029,not_duplicate,D4
pair_1777,sdk_array_bounds_02,sdk_array_bounds_08,duplicate,D2
pair_0663,syn_react_key_warning_03,syn_react_key_warning_09,duplicate,D2
pair_3039,gh_3874808716,gh_3800580154,not_duplicate,D3
pair_0824,syn_a11y_focus_trap_01,syn_a11y_focus_trap_04,duplicate,D2
pair_4195,syn_dropdown_z_index_05,syn_service_worker_stale_03,not_duplicate,D4
pair_1171,syn_password_reveal_crash_00,syn_password_reveal_crash_01,duplicate,D2
pair_2780,gh_4094612275,gh_3999810919,not_duplicate,D3
pair_4119,gh_4066585260,sdk_websocket_fail_00,not_duplicate,D4
pair_2011,sdk_rate_limit_429_04,sdk_rate_limit_429_06,duplicate,D2
pair_4379,syn_stale_cache_00,syn_notification_permission_04,not_duplicate,D4
pair_4291,sdk_unhandled_promise_04,syn_dark_mode_flash_02,not_duplicate,D4
pair_0818,syn_a11y_focus_trap_00,syn_a11y_focus_trap_06,duplicate,D2
pair_2279,sdk_stale_closure_03,sdk_stale_closure_09,duplicate,D2
pair_2350,sdk_layout_shift_01,sdk_layout_shift_03,duplicate,D2
pair_2610,gh_4066590605,gh_3861668348,not_duplicate,D3
pair_0545,syn_ssr_hydration_mismatch_08,syn_ssr_hydration_mismatch_09,duplicate,D2
pair_1546,sdk_broken_image_01,sdk_broken_image_09,duplicate,D2
pair_1841,sdk_invalid_date_06,sdk_invalid_date_09,duplicate,D2
pair_2861,gh_4062064165,gh_3893034463,not_duplicate,D3
pair_0440,syn_form_validation_race_03,syn_form_validation_race_09,duplicate,D2
pair_1315,syn_service_worker_stale_01,syn_service_worker_stale_03,duplicate,D2
pair_3837,sdk_invalid_date_06,syn_useeffect_loop_08,not_duplicate,D4
pair_3805,syn_cors_preflight_05,syn_animation_jank_03,not_duplicate,D4
pair_3443,syn_pdf_export_blank_07,sdk_long_task_07,not_duplicate,D4
pair_2585,gh_2744101357,gh_2062619579,not_duplicate,D3
pair_2484,syn_cors_preflight_09,syn_geolocation_timeout_09,not_duplicate,D3
pair_1533,sdk_broken_image_00,sdk_broken_image_04,duplicate,D2
pair_3126,syn_oauth_redirect_loop_01,sdk_null_dom_05,not_duplicate,D4
pair_1808,sdk_invalid_date_00,sdk_invalid_date_09,duplicate,D2
pair_0298,syn_modal_scroll_lock_02,syn_modal_scroll_lock_07,duplicate,D2
pair_3071,sdk_cors_error_09,sdk_network_timeout_05,not_duplicate,D3
pair_3468,sdk_layout_shift_09,gh_3051783603,not_duplicate,D4
pair_0153,syn_dark_mode_flash_01,syn_dark_mode_flash_03,duplicate,D2
pair_0468,syn_image_lazy_load_01,syn_image_lazy_load_05,duplicate,D2
pair_1025,syn_table_sort_nan_04,syn_table_sort_nan_08,duplicate,D2
pair_2506,syn_drag_drop_ghost_08,syn_chart_resize_overflow_08,not_duplicate,D3
pair_4186,gh_2916589016,syn_login_csrf_05,not_duplicate,D4
pair_4118,syn_websocket_reconnect_00,syn_animation_jank_02,not_duplicate,D4
pair_1720,sdk_null_dom_01,sdk_null_dom_03,duplicate,D2
pair_4258,syn_password_reveal_crash_04,syn_dark_mode_flash_02,not_duplicate,D4
pair_1573,sdk_broken_image_07,sdk_broken_image_09,duplicate,D2
pair_3655,gh_3821452975,syn_file_upload_crash_00,not_duplicate,D4
pair_2982,gh_4066590605,gh_3906037651,not_duplicate,D3
pair_0712,syn_oauth_redirect_loop_04,syn_oauth_redirect_loop_08,duplicate,D2
pair_3607,syn_cors_preflight_01,gh_3906017378,not_duplicate,D4
pair_3685,syn_image_lazy_load_06,syn_stale_cache_08,not_duplicate,D4
pair_0431,syn_form_validation_race_02,syn_form_validation_race_06,duplicate,D2
pair_4306,sdk_checkout_crash_06,sdk_broken_image_03,not_duplicate,D4
pair_3258,syn_checkout_coupon_01,sdk_websocket_fail_04,not_duplicate,D4
pair_3000,syn_date_picker_timezone_03,syn_password_reveal_crash_09,not_duplicate,D3
pair_3757,syn_clipboard_paste_crash_00,gh_1820495894,not_duplicate,D4
pair_3311,syn_stale_cache_09,syn_oauth_redirect_loop_01,not_duplicate,D4
pair_3161,syn_infinite_scroll_memory_09,sdk_unauthorized_401_02,not_duplicate,D4
pair_0948,syn_notification_permission_00,syn_notification_permission_02,duplicate,D2
pair_3112,sdk_json_parse_crash_08,syn_login_csrf_03,not_duplicate,D4
pair_1325,syn_service_worker_stale_02,syn_service_worker_stale_06,duplicate,D2
pair_1951,sdk_unauthorized_401_01,sdk_unauthorized_401_09,duplicate,D2
pair_2782,syn_date_picker_timezone_01,syn_password_reveal_crash_02,not_duplicate,D3
pair_2045,sdk_websocket_fail_02,sdk_websocket_fail_06,duplicate,D2
pair_4140,sdk_api_500_02,syn_checkout_coupon_02,not_duplicate,D4
pair_2724,syn_clipboard_paste_crash_03,syn_table_sort_nan_02,not_duplicate,D3
pair_0395,syn_websocket_reconnect_03,syn_websocket_reconnect_09,duplicate,D2
pair_0949,syn_notification_permission_00,syn_notification_permission_03,duplicate,D2
pair_0651,syn_react_key_warning_02,syn_react_key_warning_03,duplicate,D2
pair_3001,sdk_json_parse_crash_05,sdk_cors_error_03,not_duplicate,D3
pair_3489,syn_dropdown_z_index_05,sdk_storage_quota_07,not_duplicate,D4
pair_0120,syn_infinite_scroll_memory_02,syn_infinite_scroll_memory_08,duplicate,D2
pair_0184,syn_dark_mode_flash_06,syn_dark_mode_flash_09,duplicate,D2
pair_0276,syn_search_empty_state_07,syn_search_empty_state_09,duplicate,D2
pair_1653,sdk_json_parse_crash_04,sdk_json_parse_crash_08,duplicate,D2
pair_4020,syn_image_lazy_load_03,sdk_array_bounds_00,not_duplicate,D4
pair_2529,syn_modal_scroll_lock_03,syn_chart_resize_overflow_07,not_duplicate,D3
pair_4004,sdk_network_timeout_06,syn_search_empty_state_07,not_duplicate,D4
pair_1425,sdk_api_500_04,sdk_api_500_05,duplicate,D2
pair_2378,sdk_layout_shift_05,sdk_layout_shift_09,duplicate,D2
pair_3911,syn_react_key_warning_02,gh_3898634029,not_duplicate,D4
pair_1327,syn_service_worker_stale_02,syn_service_worker_stale_08,duplicate,D2
pair_2858,sdk_cors_error_05,sdk_rate_limit_429_06,not_duplicate,D3
pair_0530,syn_ssr_hydration_mismatch_03,syn_ssr_hydration_mismatch_09,duplicate,D2
pair_1061,syn_geolocation_timeout_03,syn_geolocation_timeout_05,duplicate,D2
pair_2152,sdk_dom_explosion_05,sdk_dom_explosion_08,duplicate,D2
pair_2698,syn_file_upload_crash_04,syn_password_reveal_crash_02,not_duplicate,D3
pair_3176,syn_pdf_export_blank_07,syn_react_key_warning_01,not_duplicate,D4
pair_4203,sdk_null_dom_05,syn_dark_mode_flash_06,not_duplicate,D4
pair_3798,sdk_rage_clicks_06,syn_login_csrf_08,not_duplicate,D4
pair_2902,sdk_json_parse_crash_03,sdk_cors_error_08,not_duplicate,D3
pair_4252,sdk_array_bounds_05,gh_3858030854,not_duplicate,D4
pair_0738,syn_animation_jank_01,syn_animation_jank_07,duplicate,D2
pair_2699,gh_4066584146,gh_3861668348,not_duplicate,D3
pair_2481,gh_3039449221,gh_2516903932,not_duplicate,D3
pair_1932,sdk_network_timeout_07,sdk_network_timeout_08,duplicate,D2
pair_1542,sdk_broken_image_01,sdk_broken_image_05,duplicate,D2
pair_3949,syn_animation_jank_05,gh_4117107989,not_duplicate,D4
pair_3886,sdk_long_task_09,sdk_rate_limit_429_09,not_duplicate,D4
pair_4025,syn_service_worker_stale_08,syn_dark_mode_flash_04,not_duplicate,D4
pair_3752,syn_websocket_reconnect_07,syn_form_validation_race_06,not_duplicate,D4
pair_0279,syn_modal_scroll_lock_00,syn_modal_scroll_lock_02,duplicate,D2
pair_1613,sdk_rage_clicks_05,sdk_rage_clicks_09,duplicate,D2
pair_4438,sdk_network_timeout_04,syn_search_empty_state_06,not_duplicate,D4
pair_3888,gh_3301463020,sdk_unauthorized_401_01,not_duplicate,D4
pair_2696,gh_2272543195,gh_1245923243,not_duplicate,D3
pair_3123,syn_file_upload_crash_01,syn_infinite_scroll_memory_05,not_duplicate,D4
pair_3215,sdk_array_bounds_07,gh_3986329515,not_duplicate,D4
pair_4104,gh_3858030854,sdk_rate_limit_429_06,not_duplicate,D4
pair_0573,syn_cors_preflight_03,syn_cors_preflight_07,duplicate,D2
pair_4355,syn_pdf_export_blank_03,syn_login_csrf_06,not_duplicate,D4
pair_3517,syn_table_sort_nan_00,syn_form_validation_race_02,not_duplicate,D4
pair_2929,gh_4062064165,gh_4008862084,not_duplicate,D3
pair_1882,sdk_cors_error_05,sdk_cors_error_08,duplicate,D2
pair_1389,sdk_checkout_crash_06,sdk_checkout_crash_07,duplicate,D2
pair_2306,sdk_zindex_conflict_01,sdk_zindex_conflict_04,duplicate,D2
pair_3980,syn_dropdown_z_index_00,syn_date_picker_timezone_09,not_duplicate,D4
pair_3854,syn_useeffect_loop_08,syn_file_upload_crash_08,not_duplicate,D4
pair_1441,sdk_slow_page_00,sdk_slow_page_02,duplicate,D2
pair_0620,syn_dropdown_z_index_04,syn_dropdown_z_index_06,duplicate,D2
pair_2686,syn_dark_mode_flash_00,syn_dropdown_z_index_04,not_duplicate,D3
pair_0714,syn_oauth_redirect_loop_05,syn_oauth_redirect_loop_06,duplicate,D2
pair_0257,syn_search_empty_state_03,syn_search_empty_state_04,duplicate,D2
pair_2101,sdk_long_task_04,sdk_long_task_06,duplicate,D2
pair_1599,sdk_rage_clicks_03,sdk_rage_clicks_04,duplicate,D2
pair_2150,sdk_dom_explosion_05,sdk_dom_explosion_06,duplicate,D2
pair_2892,syn_dark_mode_flash_06,syn_a11y_focus_trap_02,not_duplicate,D3
pair_3696,sdk_long_task_06,syn_date_picker_timezone_09,not_duplicate,D4
pair_1428,sdk_api_500_04,sdk_api_500_08,duplicate,D2
pair_0863,syn_useeffect_loop_00,syn_useeffect_loop_07,duplicate,D2
pair_2061,sdk_websocket_fail_05,sdk_websocket_fail_07,duplicate,D2
pair_3526,sdk_websocket_fail_00,syn_clipboard_paste_crash_06,not_duplicate,D4
pair_4234,gh_3835902957,syn_cors_preflight_04,not_duplicate,D4
pair_2050,sdk_websocket_fail_03,sdk_websocket_fail_05,duplicate,D2
pair_1465,sdk_slow_page_03,sdk_slow_page_05,duplicate,D2
pair_0648,syn_react_key_warning_01,syn_react_key_warning_07,duplicate,D2
pair_0037,syn_checkout_coupon_03,syn_checkout_coupon_09,duplicate,D2
pair_1134,syn_drag_drop_ghost_00,syn_drag_drop_ghost_09,duplicate,D2
pair_1877,sdk_cors_error_04,sdk_cors_error_07,duplicate,D2
pair_2961,sdk_cors_error_04,sdk_network_timeout_07,not_duplicate,D3
pair_3614,syn_chart_resize_overflow_03,syn_react_key_warning_04,not_duplicate,D4
pair_1916,sdk_network_timeout_03,sdk_network_timeout_06,duplicate,D2
pair_0570,syn_cors_preflight_03,syn_cors_preflight_04,duplicate,D2
pair_1452,sdk_slow_page_01,sdk_slow_page_05,duplicate,D2
pair_3715,syn_modal_scroll_lock_06,syn_form_validation_race_08,not_duplicate,D4
pair_4339,gh_4066590605,syn_search_empty_state_04,not_duplicate,D4
pair_4442,gh_1934753530,syn_infinite_scroll_memory_09,not_duplicate,D4
pair_1820,sdk_invalid_date_02,sdk_invalid_date_06,duplicate,D2
pair_2539,syn_table_sort_nan_00,syn_password_reveal_crash_05,not_duplicate,D3
pair_2691,gh_4197186884,gh_4174987702,not_duplicate,D3
pair_3658,syn_image_lazy_load_09,gh_3893034463,not_duplicate,D4
pair_2664,syn_login_csrf_00,syn_oauth_redirect_loop_09,not_duplicate,D3
pair_2642,syn_a11y_focus_trap_03,syn_drag_drop_ghost_09,not_duplicate,D3
